goNorth
u_L,u_R,heading,
32.4074175226,14.0740659819,-2.96296700905,
32.4074175226,14.0740659819,-2.96296700905,
32.4074175226,14.0740659819,-2.96296700905,
32.4074175226,14.0740659819,-2.96296700905,
32.4074175226,14.0740659819,-2.96296700905,
32.4074175226,14.0740659819,-2.96296700905,
32.4074175226,14.0740659819,-2.96296700905,
32.4074175226,14.0740659819,-2.96296700905,
32.4074175226,14.0740659819,-2.96296700905,
32.5811711981,13.9350630416,-3.03246847922,
32.5811711981,13.9350630416,-3.03246847922,
32.5811711981,13.9350630416,-3.03246847922,
32.5811711981,13.9350630416,-3.03246847922,
32.5811711981,13.9350630416,-3.03246847922,
32.5811711981,13.9350630416,-3.03246847922,
32.5811711981,13.9350630416,-3.03246847922,
32.5811711981,13.9350630416,-3.03246847922,
32.6997858488,13.8401713209,-3.07991433953,
32.6997858488,13.8401713209,-3.07991433953,
32.6997858488,13.8401713209,-3.07991433953,
32.6997858488,13.8401713209,-3.07991433953,
32.6997858488,13.8401713209,-3.07991433953,
32.6997858488,13.8401713209,-3.07991433953,
32.6997858488,13.8401713209,-3.07991433953,
32.6997858488,13.8401713209,-3.07991433953,
32.6997858488,13.8401713209,-3.07991433953,
32.3176192796,14.1459045763,-2.92704771183,
32.3176192796,14.1459045763,-2.92704771183,
32.3176192796,14.1459045763,-2.92704771183,
32.3176192796,14.1459045763,-2.92704771183,
32.3176192796,14.1459045763,-2.92704771183,
32.3176192796,14.1459045763,-2.92704771183,
32.3176192796,14.1459045763,-2.92704771183,
32.3176192796,14.1459045763,-2.92704771183,
32.53861577,13.969107384,-3.01544630798,
32.53861577,13.969107384,-3.01544630798,
32.53861577,13.969107384,-3.01544630798,
32.53861577,13.969107384,-3.01544630798,
32.53861577,13.969107384,-3.01544630798,
32.53861577,13.969107384,-3.01544630798,
32.53861577,13.969107384,-3.01544630798,
32.53861577,13.969107384,-3.01544630798,
32.53861577,13.969107384,-3.01544630798,
32.6112448399,13.9110041281,-3.04449793597,
32.6112448399,13.9110041281,-3.04449793597,
32.6112448399,13.9110041281,-3.04449793597,
32.6112448399,13.9110041281,-3.04449793597,
32.6112448399,13.9110041281,-3.04449793597,
32.6112448399,13.9110041281,-3.04449793597,
32.6112448399,13.9110041281,-3.04449793597,
32.6112448399,13.9110041281,-3.04449793597,
32.6780132552,13.8575893959,-3.07120530207,
32.6780132552,13.8575893959,-3.07120530207,
32.6780132552,13.8575893959,-3.07120530207,
32.6780132552,13.8575893959,-3.07120530207,
32.6780132552,13.8575893959,-3.07120530207,
32.6780132552,13.8575893959,-3.07120530207,
32.6780132552,13.8575893959,-3.07120530207,
32.6780132552,13.8575893959,-3.07120530207,
32.6780132552,13.8575893959,-3.07120530207,
32.6207549893,13.9033960086,-3.04830199571,
32.6207549893,13.9033960086,-3.04830199571,
32.6207549893,13.9033960086,-3.04830199571,
32.6207549893,13.9033960086,-3.04830199571,
